geo,year,population,age,sex
EL,2013,0.0,UNK,F
EL,2014,0.0,UNK,F
EL,2015,0.0,UNK,F
EL,2016,0.0,UNK,F
EL,2017,0.0,UNK,F
EL,2018,0.0,UNK,F
EL,2019,0.0,UNK,F
EL,2020,0.0,UNK,F
EL,2021,0.0,UNK,F
EL,2022,0.0,UNK,F
EL,2023,0.0,UNK,F
EL,2024,0.0,UNK,F
ES,2012,0.0,UNK,F
ES,2013,0.0,UNK,F
ES,2014,0.0,UNK,F
ES,2015,0.0,UNK,F
ES,2016,0.0,UNK,F
ES,2017,0.0,UNK,F
ES,2018,0.0,UNK,F
ES,2019,0.0,UNK,F
ES,2020,0.0,UNK,F
ES,2021,0.0,UNK,F
ES,2022,0.0,UNK,F
ES,2023,0.0,UNK,F
ES,2024,0.0,UNK,F
EU27_2020,2012,0.0,UNK,F
EU27_2020,2013,0.0,UNK,F
EU27_2020,2015,0.0,UNK,F
EU27_2020,2016,0.0,UNK,F
EU27_2020,2017,0.0,UNK,F
EU27_2020,2018,0.0,UNK,F
EU27_2020,2019,0.0,UNK,F
EU27_2020,2020,0.0,UNK,F
EU27_2020,2021,0.0,UNK,F
EU27_2020,2022,0.0,UNK,F
EU27_2020,2023,0.0,UNK,F
FI,2012,0.0,UNK,F
FI,2013,0.0,UNK,F
FI,2014,0.0,UNK,F
FI,2015,0.0,UNK,F
FI,2016,0.0,UNK,F
FI,2017,0.0,UNK,F
FI,2018,0.0,UNK,F
FI,2019,0.0,UNK,F
FI,2020,0.0,UNK,F
FI,2021,0.0,UNK,F
FI,2022,0.0,UNK,F
FI,2023,0.0,UNK,F
FI,2024,0.0,UNK,F
FR,2012,0.0,UNK,F
FR,2013,0.0,UNK,F
FR,2014,0.0,UNK,F
FR,2015,0.0,UNK,F
FR,2016,0.0,UNK,F
FR,2017,0.0,UNK,F
FR,2018,0.0,UNK,F
FR,2019,0.0,UNK,F
FR,2020,0.0,UNK,F
FR,2021,0.0,UNK,F
FR,2022,0.0,UNK,F
FR,2023,0.0,UNK,F
FR,2024,0.0,UNK,F
GE,2012,0.0,UNK,F
GE,2014,0.0,UNK,F
GE,2015,0.0,UNK,F
GE,2016,0.0,UNK,F
GE,2017,0.0,UNK,F
GE,2018,0.0,UNK,F
GE,2019,0.0,UNK,F
GE,2020,0.0,UNK,F
GE,2021,0.0,UNK,F
GE,2022,0.0,UNK,F
GE,2023,0.0,UNK,F
GE,2024,0.0,UNK,F
HR,2012,0.0,UNK,F
HR,2013,0.0,UNK,F
HR,2014,0.0,UNK,F
HR,2015,0.0,UNK,F
HR,2016,0.0,UNK,F
HR,2017,0.0,UNK,F
HR,2018,0.0,UNK,F
HR,2019,0.0,UNK,F
HR,2020,0.0,UNK,F
HR,2021,0.0,UNK,F
HR,2022,0.0,UNK,F
HR,2023,0.0,UNK,F
HR,2024,0.0,UNK,F
HU,2012,0.0,UNK,F
HU,2013,0.0,UNK,F
HU,2014,0.0,UNK,F
HU,2015,0.0,UNK,F
HU,2016,0.0,UNK,F
HU,2017,0.0,UNK,F
HU,2018,0.0,UNK,F
HU,2019,0.0,UNK,F
HU,2020,0.0,UNK,F
HU,2021,0.0,UNK,F
HU,2022,0.0,UNK,F
HU,2023,0.0,UNK,F
HU,2024,0.0,UNK,F
IE,2012,0.0,UNK,F
IE,2013,0.0,UNK,F
IE,2014,0.0,UNK,F
IE,2015,0.0,UNK,F
IE,2016,0.0,UNK,F
IE,2017,0.0,UNK,F
IE,2018,0.0,UNK,F
IE,2019,0.0,UNK,F
IE,2020,0.0,UNK,F
IE,2021,0.0,UNK,F
IE,2022,0.0,UNK,F
IE,2023,0.0,UNK,F
IE,2024,0.0,UNK,F
IS,2012,0.0,UNK,F
IS,2013,0.0,UNK,F
IS,2014,0.0,UNK,F
IS,2015,0.0,UNK,F
IS,2016,0.0,UNK,F
IS,2017,0.0,UNK,F
IS,2018,0.0,UNK,F
IS,2019,0.0,UNK,F
IS,2020,0.0,UNK,F
IS,2021,0.0,UNK,F
IS,2022,0.0,UNK,F
IS,2023,0.0,UNK,F
IS,2024,0.0,UNK,F
IT,2012,0.0,UNK,F
IT,2013,0.0,UNK,F
IT,2014,0.0,UNK,F
IT,2015,0.0,UNK,F
IT,2016,0.0,UNK,F
IT,2017,0.0,UNK,F
IT,2018,0.0,UNK,F
IT,2019,0.0,UNK,F
IT,2020,0.0,UNK,F
IT,2021,0.0,UNK,F
IT,2022,0.0,UNK,F
IT,2023,0.0,UNK,F
IT,2024,0.0,UNK,F
LI,2012,0.0,UNK,F
LI,2013,0.0,UNK,F
LI,2014,0.0,UNK,F
LI,2015,0.0,UNK,F
LI,2016,0.0,UNK,F
LI,2017,0.0,UNK,F
LI,2018,0.0,UNK,F
LI,2019,0.0,UNK,F
LI,2020,0.0,UNK,F
LI,2021,0.0,UNK,F
LI,2022,0.0,UNK,F
LI,2023,0.0,UNK,F
LI,2024,0.0,UNK,F
LT,2012,0.0,UNK,F
LT,2013,0.0,UNK,F
LT,2014,0.0,UNK,F
LT,2015,0.0,UNK,F
LT,2016,0.0,UNK,F
LT,2017,0.0,UNK,F
LT,2018,0.0,UNK,F
LT,2019,0.0,UNK,F
LT,2020,0.0,UNK,F
LT,2021,0.0,UNK,F
LT,2022,0.0,UNK,F
LU,2012,0.0,UNK,F
LU,2013,0.0,UNK,F
LU,2014,0.0,UNK,F
LU,2015,0.0,UNK,F
LU,2016,0.0,UNK,F
LU,2017,0.0,UNK,F
LU,2018,0.0,UNK,F
LU,2019,0.0,UNK,F
LU,2020,0.0,UNK,F
LU,2021,0.0,UNK,F
LU,2022,0.0,UNK,F
LU,2023,0.0,UNK,F
LU,2024,0.0,UNK,F
LV,2012,0.0,UNK,F
LV,2013,0.0,UNK,F
LV,2014,0.0,UNK,F
LV,2015,0.0,UNK,F
LV,2016,0.0,UNK,F
LV,2017,0.0,UNK,F
LV,2018,0.0,UNK,F
LV,2019,0.0,UNK,F
LV,2020,0.0,UNK,F
LV,2021,0.0,UNK,F
LV,2022,0.0,UNK,F
LV,2023,0.0,UNK,F
LV,2024,0.0,UNK,F
MC,2024,0.0,UNK,F
MD,2012,0.0,UNK,F
MD,2013,0.0,UNK,F
MD,2014,0.0,UNK,F
MD,2015,0.0,UNK,F
MD,2016,0.0,UNK,F
MD,2017,0.0,UNK,F
MD,2018,0.0,UNK,F
MD,2019,0.0,UNK,F
MD,2020,0.0,UNK,F
MD,2021,0.0,UNK,F
MD,2022,0.0,UNK,F
MD,2023,0.0,UNK,F
MD,2024,0.0,UNK,F
ME,2012,0.0,UNK,F
ME,2013,0.0,UNK,F
ME,2014,0.0,UNK,F
ME,2015,0.0,UNK,F
ME,2016,0.0,UNK,F
ME,2017,0.0,UNK,F
ME,2018,0.0,UNK,F
ME,2019,0.0,UNK,F
ME,2020,0.0,UNK,F
ME,2021,0.0,UNK,F
ME,2022,0.0,UNK,F
ME,2023,0.0,UNK,F
ME,2024,0.0,UNK,F
MK,2012,338.0,UNK,F
MK,2013,313.0,UNK,F
MK,2014,295.0,UNK,F
MK,2015,256.0,UNK,F
MK,2016,234.0,UNK,F
MK,2017,183.0,UNK,F
MK,2018,160.0,UNK,F
MK,2019,146.0,UNK,F
MK,2020,137.0,UNK,F
MK,2021,0.0,UNK,F
MK,2022,0.0,UNK,F
MK,2023,0.0,UNK,F
MK,2024,0.0,UNK,F
MT,2012,0.0,UNK,F
MT,2013,0.0,UNK,F
MT,2014,0.0,UNK,F
MT,2015,0.0,UNK,F
MT,2016,0.0,UNK,F
MT,2017,0.0,UNK,F
MT,2018,0.0,UNK,F
MT,2019,0.0,UNK,F
MT,2020,0.0,UNK,F
MT,2021,0.0,UNK,F
MT,2022,0.0,UNK,F
MT,2023,0.0,UNK,F
MT,2024,0.0,UNK,F
NL,2012,0.0,UNK,F
NL,2013,0.0,UNK,F
NL,2014,0.0,UNK,F
NL,2015,0.0,UNK,F
NL,2016,0.0,UNK,F
NL,2017,0.0,UNK,F
NL,2018,0.0,UNK,F
NL,2019,0.0,UNK,F
NL,2020,0.0,UNK,F
NL,2021,0.0,UNK,F
NL,2022,0.0,UNK,F
NL,2023,0.0,UNK,F
NL,2024,0.0,UNK,F
NO,2012,0.0,UNK,F
NO,2013,0.0,UNK,F
NO,2014,0.0,UNK,F
NO,2015,0.0,UNK,F
NO,2016,0.0,UNK,F
NO,2017,0.0,UNK,F
NO,2018,0.0,UNK,F
NO,2019,0.0,UNK,F
NO,2020,0.0,UNK,F
NO,2022,0.0,UNK,F
NO,2023,0.0,UNK,F
NO,2024,0.0,UNK,F
PL,2012,0.0,UNK,F
PL,2013,0.0,UNK,F
PL,2014,0.0,UNK,F
PL,2015,0.0,UNK,F
PL,2016,0.0,UNK,F
PL,2017,0.0,UNK,F
PL,2018,0.0,UNK,F
PL,2019,0.0,UNK,F
PL,2020,0.0,UNK,F
PL,2021,0.0,UNK,F
PL,2022,0.0,UNK,F
PL,2023,0.0,UNK,F
PL,2024,0.0,UNK,F
PT,2012,0.0,UNK,F
PT,2013,0.0,UNK,F
PT,2014,0.0,UNK,F
PT,2015,0.0,UNK,F
PT,2016,0.0,UNK,F
PT,2017,0.0,UNK,F
PT,2018,0.0,UNK,F
PT,2019,0.0,UNK,F
PT,2020,0.0,UNK,F
PT,2021,0.0,UNK,F
PT,2022,0.0,UNK,F
PT,2023,0.0,UNK,F
PT,2024,0.0,UNK,F
RO,2012,0.0,UNK,F
RO,2013,0.0,UNK,F
RO,2014,0.0,UNK,F
RO,2015,0.0,UNK,F
RO,2016,0.0,UNK,F
RO,2017,0.0,UNK,F
RO,2018,0.0,UNK,F
RO,2019,0.0,UNK,F
RO,2020,0.0,UNK,F
RO,2021,0.0,UNK,F
RO,2022,0.0,UNK,F
RO,2023,0.0,UNK,F
RO,2024,0.0,UNK,F
RS,2012,0.0,UNK,F
RS,2013,0.0,UNK,F
RS,2014,0.0,UNK,F
RS,2015,0.0,UNK,F
RS,2016,0.0,UNK,F
RS,2017,0.0,UNK,F
RS,2018,0.0,UNK,F
RS,2019,0.0,UNK,F
RS,2020,0.0,UNK,F
RS,2021,0.0,UNK,F
RS,2022,0.0,UNK,F
RS,2023,0.0,UNK,F
RS,2024,0.0,UNK,F
RU,2014,0.0,UNK,F
RU,2015,0.0,UNK,F
SE,2012,0.0,UNK,F
SE,2013,0.0,UNK,F
SE,2014,0.0,UNK,F
SE,2015,0.0,UNK,F
SE,2016,0.0,UNK,F
SE,2017,0.0,UNK,F
SE,2018,0.0,UNK,F
SE,2019,0.0,UNK,F
SE,2020,0.0,UNK,F
SE,2021,0.0,UNK,F
SE,2022,0.0,UNK,F
SE,2023,0.0,UNK,F
SE,2024,0.0,UNK,F
SI,2012,0.0,UNK,F
SI,2013,0.0,UNK,F
SI,2014,0.0,UNK,F
SI,2015,0.0,UNK,F
SI,2016,0.0,UNK,F
SI,2017,0.0,UNK,F
SI,2018,0.0,UNK,F
SI,2019,0.0,UNK,F
SI,2020,0.0,UNK,F
SI,2021,0.0,UNK,F
SI,2022,0.0,UNK,F
SI,2023,0.0,UNK,F
SI,2024,0.0,UNK,F
SK,2012,0.0,UNK,F
SK,2013,0.0,UNK,F
SK,2014,0.0,UNK,F
SK,2015,0.0,UNK,F
SK,2016,0.0,UNK,F
SK,2017,0.0,UNK,F
SK,2018,0.0,UNK,F
SK,2019,0.0,UNK,F
SK,2020,0.0,UNK,F
SK,2021,0.0,UNK,F
SK,2022,0.0,UNK,F
SK,2023,0.0,UNK,F
SK,2024,0.0,UNK,F
SM,2012,0.0,UNK,F
SM,2013,0.0,UNK,F
SM,2018,0.0,UNK,F
TR,2012,0.0,UNK,F
TR,2013,0.0,UNK,F
TR,2014,0.0,UNK,F
TR,2015,0.0,UNK,F
TR,2016,0.0,UNK,F
TR,2017,0.0,UNK,F
TR,2018,0.0,UNK,F
TR,2019,0.0,UNK,F
TR,2020,0.0,UNK,F
TR,2021,0.0,UNK,F
TR,2024,0.0,UNK,F
UA,2012,0.0,UNK,F
UA,2013,0.0,UNK,F
UA,2014,0.0,UNK,F
UA,2015,0.0,UNK,F
UA,2016,0.0,UNK,F
UA,2017,0.0,UNK,F
UA,2018,0.0,UNK,F
UA,2019,0.0,UNK,F
UA,2020,0.0,UNK,F
UA,2021,0.0,UNK,F
UA,2022,0.0,UNK,F
UK,2012,0.0,UNK,F
UK,2013,0.0,UNK,F
UK,2014,0.0,UNK,F
UK,2015,0.0,UNK,F
UK,2016,0.0,UNK,F
UK,2017,0.0,UNK,F
UK,2018,0.0,UNK,F
UK,2019,0.0,UNK,F
XK,2016,0.0,UNK,F
XK,2017,0.0,UNK,F
XK,2018,0.0,UNK,F
XK,2019,0.0,UNK,F
XK,2020,0.0,UNK,F
XK,2021,0.0,UNK,F
XK,2022,0.0,UNK,F
AD,2012,2059.0,Y10-14,F
AD,2013,2045.0,Y10-14,F
AD,2019,1903.0,Y10-14,F
AL,2012,112019.0,Y10-14,F
AL,2013,108317.0,Y10-14,F
AL,2014,104133.0,Y10-14,F
AL,2015,98587.0,Y10-14,F
AL,2016,93825.0,Y10-14,F
AL,2017,91773.0,Y10-14,F
AL,2018,87021.0,Y10-14,F
AL,2019,84549.0,Y10-14,F
AL,2020,81172.0,Y10-14,F
AL,2021,79066.0,Y10-14,F
AL,2023,78124.0,Y10-14,F
AM,2015,80322.0,Y10-14,F
AM,2016,81538.0,Y10-14,F
AM,2017,83786.0,Y10-14,F
AM,2018,86634.0,Y10-14,F
AM,2019,88876.0,Y10-14,F
AM,2020,93036.0,Y10-14,F
AM,2021,95506.0,Y10-14,F
AM,2024,92639.0,Y10-14,F
AT,2012,206729.0,Y10-14,F
AT,2013,204086.0,Y10-14,F
AT,2014,202082.0,Y10-14,F
AT,2015,202605.0,Y10-14,F
AT,2016,203980.0,Y10-14,F
AT,2017,206226.0,Y10-14,F
AT,2018,205691.0,Y10-14,F
AT,2019,206133.0,Y10-14,F
AT,2020,205617.0,Y10-14,F
AT,2021,206227.0,Y10-14,F
AT,2022,206188.0,Y10-14,F
AT,2023,211341.0,Y10-14,F
AT,2024,212329.0,Y10-14,F
AZ,2012,312474.0,Y10-14,F
AZ,2013,306854.0,Y10-14,F
AZ,2014,302817.0,Y10-14,F
AZ,2015,296199.0,Y10-14,F
AZ,2016,291927.0,Y10-14,F
AZ,2017,290678.0,Y10-14,F
AZ,2018,289364.0,Y10-14,F
AZ,2019,296964.0,Y10-14,F
AZ,2020,309372.0,Y10-14,F
AZ,2021,328306.0,Y10-14,F
AZ,2022,351947.0,Y10-14,F
AZ,2023,392856.0,Y10-14,F
AZ,2024,393061.0,Y10-14,F
BE,2012,300593.0,Y10-14,F
BE,2013,299116.0,Y10-14,F
BE,2014,298985.0,Y10-14,F
BE,2015,300627.0,Y10-14,F
BE,2016,302928.0,Y10-14,F
BE,2017,307475.0,Y10-14,F
BE,2018,313549.0,Y10-14,F
BE,2019,320521.0,Y10-14,F
BE,2020,326237.0,Y10-14,F
BE,2021,331586.0,Y10-14,F
BE,2022,334022.0,Y10-14,F
BE,2023,338646.0,Y10-14,F
BE,2024,338003.0,Y10-14,F
BG,2012,151743.0,Y10-14,F
BG,2013,152003.0,Y10-14,F
BG,2014,151311.0,Y10-14,F
BG,2015,148637.0,Y10-14,F
BG,2016,146094.0,Y10-14,F
BG,2017,146562.0,Y10-14,F
BG,2018,148887.0,Y10-14,F
BG,2019,150787.0,Y10-14,F
BG,2020,153297.0,Y10-14,F
BG,2021,157198.0,Y10-14,F
BG,2022,157988.0,Y10-14,F
BG,2023,157040.0,Y10-14,F
BG,2024,154991.0,Y10-14,F
BY,2012,219287.0,Y10-14,F
BY,2013,219177.0,Y10-14,F
BY,2014,217533.0,Y10-14,F
BY,2015,215723.0,Y10-14,F
BY,2016,215321.0,Y10-14,F
BY,2017,217822.0,Y10-14,F
BY,2018,224653.0,Y10-14,F
BY,2019,234097.0,Y10-14,F
CH,2012,199828.0,Y10-14,F
CH,2013,197468.0,Y10-14,F
CH,2014,196080.0,Y10-14,F
CH,2015,195698.0,Y10-14,F
CH,2016,195132.0,Y10-14,F
CH,2017,196981.0,Y10-14,F
CH,2018,199236.0,Y10-14,F
CH,2019,202067.0,Y10-14,F
CH,2020,204859.0,Y10-14,F
CH,2021,208906.0,Y10-14,F
CH,2022,212094.0,Y10-14,F
CH,2023,215263.0,Y10-14,F
CH,2024,220620.0,Y10-14,F
CY,2012,23675.0,Y10-14,F
CY,2013,22783.0,Y10-14,F
CY,2014,22232.0,Y10-14,F
CY,2015,21892.0,Y10-14,F
CY,2016,21628.0,Y10-14,F
CY,2017,21587.0,Y10-14,F
CY,2018,21802.0,Y10-14,F
CY,2019,22234.0,Y10-14,F
CY,2020,22812.0,Y10-14,F
CY,2021,23193.0,Y10-14,F
CY,2022,23348.0,Y10-14,F
CY,2023,23796.0,Y10-14,F
CY,2024,23866.0,Y10-14,F
CZ,2012,220018.0,Y10-14,F
CZ,2013,221361.0,Y10-14,F
CZ,2014,223335.0,Y10-14,F
CZ,2015,227575.0,Y10-14,F
CZ,2016,234162.0,Y10-14,F
CZ,2017,242584.0,Y10-14,F
CZ,2018,255396.0,Y10-14,F
CZ,2019,269794.0,Y10-14,F
CZ,2020,282023.0,Y10-14,F
CZ,2021,282014.0,Y10-14,F
CZ,2022,284355.0,Y10-14,F
CZ,2023,295336.0,Y10-14,F
CZ,2024,291278.0,Y10-14,F
DE,2012,1894112.0,Y10-14,F
DE,2013,1853873.0,Y10-14,F
DE,2014,1822223.0,Y10-14,F
DE,2015,1805090.0,Y10-14,F
DE,2016,1793698.0,Y10-14,F
DE,2017,1784673.0,Y10-14,F
DE,2018,1787506.0,Y10-14,F
DE,2019,1797750.0,Y10-14,F
DE,2020,1797762.0,Y10-14,F
DE,2021,1808984.0,Y10-14,F
DE,2022,1818303.0,Y10-14,F
DE,2023,1850637.0,Y10-14,F
DE,2024,1858916.0,Y10-14,F
DK,2012,165439.0,Y10-14,F
DK,2013,163666.0,Y10-14,F
DK,2014,163114.0,Y10-14,F
DK,2015,162822.0,Y10-14,F
DK,2016,162606.0,Y10-14,F
DK,2017,163401.0,Y10-14,F
DK,2018,164520.0,Y10-14,F
DK,2019,165351.0,Y10-14,F
DK,2020,164885.0,Y10-14,F
DK,2021,164628.0,Y10-14,F
DK,2022,162125.0,Y10-14,F
DK,2023,160579.0,Y10-14,F
DK,2024,156225.0,Y10-14,F
EE,2012,28896.0,Y10-14,F
EE,2013,29258.0,Y10-14,F
EE,2014,29823.0,Y10-14,F
EE,2015,30595.0,Y10-14,F
EE,2016,31310.0,Y10-14,F
EE,2017,32410.0,Y10-14,F
EE,2018,33691.0,Y10-14,F
EE,2019,35154.0,Y10-14,F
EE,2020,36283.0,Y10-14,F
EE,2021,37342.0,Y10-14,F
EE,2022,37520.0,Y10-14,F
EE,2023,38847.0,Y10-14,F
EE,2024,38445.0,Y10-14,F
EL,2012,263139.0,Y10-14,F
EL,2013,262093.0,Y10-14,F
EL,2014,260840.0,Y10-14,F
EL,2015,258709.0,Y10-14,F
EL,2016,257255.0,Y10-14,F
EL,2017,258946.0,Y10-14,F
EL,2018,259623.0,Y10-14,F
EL,2019,263429.0,Y10-14,F
EL,2020,268819.0,Y10-14,F
EL,2021,270919.0,Y10-14,F
EL,2022,261356.0,Y10-14,F
EL,2023,257257.0,Y10-14,F
EL,2024,249486.0,Y10-14,F
ES,2012,1069518.0,Y10-14,F
ES,2013,1079429.0,Y10-14,F
ES,2014,1100458.0,Y10-14,F
ES,2015,1118045.0,Y10-14,F
ES,2016,1136186.0,Y10-14,F
ES,2017,1158025.0,Y10-14,F
ES,2018,1182241.0,Y10-14,F
ES,2019,1207596.0,Y10-14,F
ES,2020,1221637.0,Y10-14,F
ES,2021,1224840.0,Y10-14,F
ES,2022,1220436.0,Y10-14,F
ES,2023,1225892.0,Y10-14,F
ES,2024,1206436.0,Y10-14,F
EU27_2020,2012,11089160.0,Y10-14,F
EU27_2020,2013,11038559.0,Y10-14,F
EU27_2020,2014,11036691.0,Y10-14,F
EU27_2020,2015,11049813.0,Y10-14,F
EU27_2020,2016,11037617.0,Y10-14,F
EU27_2020,2017,11097331.0,Y10-14,F
EU27_2020,2018,11193843.0,Y10-14,F
EU27_2020,2019,11319474.0,Y10-14,F
EU27_2020,2020,11424928.0,Y10-14,F
EU27_2020,2021,11502757.0,Y10-14,F
EU27_2020,2022,11479889.0,Y10-14,F
EU27_2020,2023,11528494.0,Y10-14,F
EU27_2020,2024,11431055.0,Y10-14,F
FI,2012,143320.0,Y10-14,F
FI,2013,141760.0,Y10-14,F
FI,2014,142279.0,Y10-14,F
FI,2015,142702.0,Y10-14,F
FI,2016,143863.0,Y10-14,F
FI,2017,145625.0,Y10-14,F
FI,2018,147620.0,Y10-14,F
FI,2019,149356.0,Y10-14,F
FI,2020,151113.0,Y10-14,F
FI,2021,152888.0,Y10-14,F
FI,2022,153649.0,Y10-14,F
FI,2023,154687.0,Y10-14,F
FI,2024,155573.0,Y10-14,F
FR,2012,1978268.0,Y10-14,F
FR,2013,1998827.0,Y10-14,F
FR,2014,2026103.0,Y10-14,F
FR,2015,2040582.0,Y10-14,F
FR,2016,2030624.0,Y10-14,F
FR,2017,2036854.0,Y10-14,F
FR,2018,2044842.0,Y10-14,F
FR,2019,2057004.0,Y10-14,F
FR,2020,2065242.0,Y10-14,F
FR,2021,2084678.0,Y10-14,F
FR,2022,2085463.0,Y10-14,F
FR,2023,2088156.0,Y10-14,F
FR,2024,2082546.0,Y10-14,F
GE,2012,115180.0,Y10-14,F
GE,2014,108190.0,Y10-14,F
GE,2015,89600.0,Y10-14,F
GE,2016,96600.0,Y10-14,F
GE,2017,97000.0,Y10-14,F
GE,2018,99100.0,Y10-14,F
GE,2019,103110.0,Y10-14,F
GE,2020,109259.0,Y10-14,F
GE,2021,115525.0,Y10-14,F
GE,2022,119045.0,Y10-14,F
GE,2023,122239.0,Y10-14,F
GE,2024,112271.0,Y10-14,F
HR,2012,111250.0,Y10-14,F
HR,2013,105831.0,Y10-14,F
HR,2014,101307.0,Y10-14,F
HR,2015,98296.0,Y10-14,F
HR,2016,96964.0,Y10-14,F
HR,2017,95908.0,Y10-14,F
HR,2018,95187.0,Y10-14,F
HR,2019,95502.0,Y10-14,F
HR,2020,96323.0,Y10-14,F
HR,2021,95712.0,Y10-14,F
HR,2022,95465.0,Y10-14,F
HR,2023,95352.0,Y10-14,F
HR,2024,93639.0,Y10-14,F
HU,2012,236223.0,Y10-14,F
HU,2013,235455.0,Y10-14,F
HU,2014,234798.0,Y10-14,F
HU,2015,236006.0,Y10-14,F
HU,2016,236761.0,Y10-14,F
HU,2017,239163.0,Y10-14,F
HU,2018,239766.0,Y10-14,F
HU,2019,242309.0,Y10-14,F
HU,2020,243338.0,Y10-14,F
HU,2021,240160.0,Y10-14,F
HU,2022,233663.0,Y10-14,F
HU,2023,224654.0,Y10-14,F
HU,2024,221236.0,Y10-14,F
IE,2012,148079.0,Y10-14,F
IE,2013,149517.0,Y10-14,F
IE,2014,151154.0,Y10-14,F
IE,2015,153090.0,Y10-14,F
IE,2016,155098.0,Y10-14,F
IE,2017,157936.0,Y10-14,F
IE,2018,161503.0,Y10-14,F
IE,2019,166640.0,Y10-14,F
IE,2020,172090.0,Y10-14,F
IE,2021,177509.0,Y10-14,F
IE,2022,182104.0,Y10-14,F
IE,2023,185551.0,Y10-14,F
IE,2024,185740.0,Y10-14,F
IS,2012,10530.0,Y10-14,F
IS,2013,10474.0,Y10-14,F
IS,2014,10506.0,Y10-14,F
IS,2015,10513.0,Y10-14,F
IS,2016,10473.0,Y10-14,F
IS,2017,10657.0,Y10-14,F
IS,2018,10896.0,Y10-14,F
IS,2019,11167.0,Y10-14,F
IS,2020,11444.0,Y10-14,F
IS,2021,11811.0,Y10-14,F
IS,2022,11947.0,Y10-14,F
IS,2023,12153.0,Y10-14,F
IS,2024,12127.0,Y10-14,F
IT,2012,1371164.0,Y10-14,F
IT,2013,1374755.0,Y10-14,F
IT,2014,1377212.0,Y10-14,F
IT,2015,1380011.0,Y10-14,F
IT,2016,1373493.0,Y10-14,F
IT,2017,1372760.0,Y10-14,F
IT,2018,1375182.0,Y10-14,F
IT,2019,1378353.0,Y10-14,F
IT,2020,1374611.0,Y10-14,F
IT,2021,1377822.0,Y10-14,F
IT,2022,1369852.0,Y10-14,F
IT,2023,1355979.0,Y10-14,F
IT,2024,1331575.0,Y10-14,F
LI,2012,1028.0,Y10-14,F
LI,2013,1003.0,Y10-14,F
LI,2014,951.0,Y10-14,F
LI,2015,936.0,Y10-14,F
LI,2016,938.0,Y10-14,F
LI,2017,945.0,Y10-14,F
LI,2018,930.0,Y10-14,F
LI,2019,927.0,Y10-14,F
LI,2020,917.0,Y10-14,F
LI,2021,893.0,Y10-14,F
LI,2022,906.0,Y10-14,F
LI,2023,917.0,Y10-14,F
LI,2024,930.0,Y10-14,F
LT,2012,77647.0,Y10-14,F
LT,2013,73487.0,Y10-14,F
LT,2014,70108.0,Y10-14,F
LT,2015,66996.0,Y10-14,F
LT,2016,64749.0,Y10-14,F
LT,2017,63668.0,Y10-14,F
LT,2018,63404.0,Y10-14,F
LT,2019,64126.0,Y10-14,F
LT,2020,65860.0,Y10-14,F
LT,2021,69383.0,Y10-14,F
LT,2022,70494.0,Y10-14,F
LT,2023,73165.0,Y10-14,F
LT,2024,73436.0,Y10-14,F
LU,2012,15105.0,Y10-14,F
LU,2013,15111.0,Y10-14,F
LU,2014,15125.0,Y10-14,F
LU,2015,15103.0,Y10-14,F
LU,2016,14987.0,Y10-14,F
LU,2017,15163.0,Y10-14,F
LU,2018,15511.0,Y10-14,F
LU,2019,15859.0,Y10-14,F
LU,2020,16063.0,Y10-14,F
LU,2021,16590.0,Y10-14,F
LU,2022,16648.0,Y10-14,F
LU,2023,17113.0,Y10-14,F
LU,2024,17511.0,Y10-14,F
LV,2012,43577.0,Y10-14,F
LV,2013,43955.0,Y10-14,F
LV,2014,44700.0,Y10-14,F
LV,2015,44886.0,Y10-14,F
LV,2016,45136.0,Y10-14,F
LV,2017,46178.0,Y10-14,F
LV,2018,47594.0,Y10-14,F
LV,2019,49166.0,Y10-14,F
LV,2020,50189.0,Y10-14,F
LV,2021,49600.0,Y10-14,F
LV,2022,48678.0,Y10-14,F
LV,2023,48939.0,Y10-14,F
LV,2024,48314.0,Y10-14,F
MC,2024,886.0,Y10-14,F
MD,2012,96662.0,Y10-14,F
MD,2013,93123.0,Y10-14,F
MD,2014,90814.0,Y10-14,F
MD,2015,75685.0,Y10-14,F
MD,2016,74338.0,Y10-14,F
MD,2017,73238.0,Y10-14,F
MD,2018,73480.0,Y10-14,F
MD,2019,74308.0,Y10-14,F
MD,2020,75117.0,Y10-14,F
MD,2021,75398.0,Y10-14,F
MD,2022,76088.0,Y10-14,F
MD,2023,75416.0,Y10-14,F
MD,2024,72369.0,Y10-14,F
ME,2012,19853.0,Y10-14,F
ME,2013,19738.0,Y10-14,F
ME,2014,19442.0,Y10-14,F
ME,2015,19183.0,Y10-14,F
ME,2016,18686.0,Y10-14,F
ME,2017,18161.0,Y10-14,F
ME,2018,17801.0,Y10-14,F
ME,2019,17814.0,Y10-14,F
ME,2020,18019.0,Y10-14,F
ME,2021,18389.0,Y10-14,F
ME,2022,18265.0,Y10-14,F
ME,2023,18136.0,Y10-14,F
ME,2024,18608.0,Y10-14,F
MK,2012,60583.0,Y10-14,F
MK,2013,59151.0,Y10-14,F
MK,2014,58016.0,Y10-14,F
MK,2015,57421.0,Y10-14,F
MK,2016,55910.0,Y10-14,F
MK,2017,54946.0,Y10-14,F
MK,2018,54682.0,Y10-14,F
MK,2019,54406.0,Y10-14,F
MK,2020,54577.0,Y10-14,F
